HomeMSOA,DestinationMSOA,Total_Flow 
2003146,2004135,0
2003146,2004136,0
2003146,2004137,0
2003146,2004138,0
2003146,2004139,0
2003146,2004140,0
2003146,2004141,0
2003146,2004142,0
2003146,2004143,0
2003146,2004144,0
2003146,2004145,0
2003146,2004146,0
2003146,2004147,0
2003146,2004148,0
2003146,2004149,0
2003146,2004150,0
2003146,2004151,0
2003146,2004152,0
2003146,2004153,0
2003146,2004154,0
2003146,2004155,0
2003146,2004156,36
2003146,2004157,0
2003146,2004158,0
2003146,2004159,39
2003146,2004160,0
2003146,2004161,0
2003146,2004162,0
2003146,2004163,0
2003146,2004164,0
2003146,2004165,0
2003146,2004166,0
2003146,2004167,0
2003146,2004168,0
2003146,2004169,0
2003146,2004170,0
2003146,2004171,0
2003146,2004172,0
2003146,2004173,0
2003146,2004174,0
2003146,2004175,0
2003146,2004176,0
2003146,2004177,0
2003146,2004178,0
2003146,2004179,0
2003146,2004180,0
2003146,2004181,0
2003146,2004182,0
2003146,2004183,0
2003146,2004184,0
2003146,2004185,0
2003146,2004186,0
2003146,2004187,0
2003146,2004188,0
2003146,2004189,448
2003146,2004190,8
2003146,2004191,31
2003146,2004192,0
2003146,2004193,0
2003146,2004194,0
2003146,2004195,0
2003146,2004196,0
2003146,2004197,0
2003146,2004198,0
2003146,2004199,0
2003146,2004200,0
2003146,2004201,0
2003146,2004202,0
2003146,2004203,0
2003146,2004204,0
2003146,2004205,0
2003146,2004206,0
2003146,2004207,0
2003146,2004208,0
2003146,2004209,0
2003146,2004210,0
2003146,2004211,0
2003146,2004212,0
2003146,2004213,0
2003146,2004214,0
2003146,2004215,0
2003146,2004216,0
2003146,2004217,0
2003146,2004218,0
2003146,2004219,0
2003146,2004220,0
2003146,2004221,0
2003146,2004222,0
2003146,2004223,0
2003146,2004224,0
2003146,2004225,0
2003146,2004226,0
2003146,2004227,0
2003146,2004228,0
2003146,2004229,0
2003146,2004230,0
2003146,2004231,0
2003146,2004232,0
2003146,2004233,0
2003146,2004234,0
2003146,2004235,0
2003146,2006840,0
2003147,2003122,187
2003147,2003123,81
2003147,2003124,0
2003147,2003125,61
2003147,2003126,559
2003147,2003127,66
2003147,2003128,85
2003147,2003129,194
2003147,2003130,54
2003147,2003131,87
2003147,2003132,116
2003147,2003133,31
2003147,2003134,138
2003147,2003135,360
2003147,2003136,97
2003147,2003137,136
2003147,2003138,108
2003147,2003139,0
2003147,2003140,105
2003147,2003141,144
2003147,2003142,142
2003147,2003143,0
2003147,2003144,278
2003147,2003145,302
2003147,2003146,79
2003147,2003147,746
2003147,2003148,1632
2003147,2003149,321
2003147,2003150,888
2003147,2003151,18
2003147,2003152,240
2003147,2003153,53
2003147,2003154,0
2003147,2003155,0
2003147,2003156,0
2003147,2003157,0
2003147,2003158,0
2003147,2003159,0
2003147,2003161,0
2003147,2003163,0
2003147,2003164,0
2003147,2003165,0
2003147,2003166,0
2003147,2003167,0
2003147,2003168,0
2003147,2003169,0
2003147,2003170,0
2003147,2003171,0
2003147,2004129,0
2003147,2004130,0
2003147,2004131,0
2003147,2004132,0
2003147,2004133,0
2003147,2004134,0
2003147,2004135,0
2003147,2004136,0
2003147,2004137,0
2003147,2004138,0
2003147,2004139,0
2003147,2004140,0
2003147,2004141,0
2003147,2004142,0
2003147,2004143,0
2003147,2004144,0
2003147,2004145,0
2003147,2004146,0
2003147,2004147,0
2003147,2004148,0
2003147,2004149,0
2003147,2004150,0
2003147,2004151,0
2003147,2004152,0
2003147,2004153,0
2003147,2004154,0
2003147,2004155,0
2003147,2004156,19
2003147,2004157,0
2003147,2004158,0
2003147,2004159,20
2003147,2004160,0
2003147,2004161,0
2003147,2004162,0
2003147,2004163,0
2003147,2004164,0
2003147,2004165,0
2003147,2004166,0
2003147,2004167,0
2003147,2004168,0
2003147,2004169,0
2003147,2004170,0
2003147,2004171,0
2003147,2004172,0
2003147,2004173,0
2003147,2004174,0
2003147,2004175,0
2003147,2004176,0
2003147,2004177,0
2003147,2004178,0
2003147,2004179,0
2003147,2004180,0
2003147,2004181,0
2003147,2004182,0
2003147,2004183,0
2003147,2004184,0
2003147,2004185,0
2003147,2004186,0
2003147,2004187,0
2003147,2004188,0
2003147,2004189,325
2003147,2004190,0
2003147,2004191,0
2003147,2004192,0
2003147,2004193,0
2003147,2004194,0
2003147,2004195,0
2003147,2004196,0
2003147,2004197,0
2003147,2004198,0
2003147,2004199,0
2003147,2004200,0
2003147,2004201,0
2003147,2004202,0
2003147,2004203,0
2003147,2004204,0
2003147,2004205,0
2003147,2004206,0
2003147,2004207,0
2003147,2004208,0
2003147,2004209,0
2003147,2004210,0
2003147,2004211,0
2003147,2004212,0
2003147,2004213,0
2003147,2004214,0
2003147,2004215,0
2003147,2004216,0
2003147,2004217,0
2003147,2004218,0
2003147,2004219,0
2003147,2004220,0
2003147,2004221,0
2003147,2004222,0
2003147,2004223,0
2003147,2004224,0
2003147,2004225,0
2003147,2004226,0
2003147,2004227,0
2003147,2004228,0
2003147,2004229,0
2003147,2004230,0
2003147,2004231,0
2003147,2004232,0
2003147,2004233,14
2003147,2004234,0
2003147,2004235,0
2003147,2006840,0
2003148,2003122,147
2003148,2003123,64
2003148,2003124,0
2003148,2003125,43
2003148,2003126,437
2003148,2003127,47
2003148,2003128,67
2003148,2003129,153
2003148,2003130,21
2003148,2003131,79
2003148,2003132,93
2003148,2003133,12
2003148,2003134,110
2003148,2003135,234
2003148,2003136,95
2003148,2003137,124
2003148,2003138,87
2003148,2003139,0
2003148,2003140,108
2003148,2003141,76
2003148,2003142,154
2003148,2003143,0
2003148,2003144,324
2003148,2003145,265
2003148,2003146,89
2003148,2003147,307
2003148,2003148,1745
2003148,2003149,380
2003148,2003150,676
2003148,2003151,46
2003148,2003152,264
2003148,2003153,54
2003148,2003154,0
2003148,2003155,0
2003148,2003156,0
2003148,2003157,0
2003148,2003158,0
2003148,2003159,0
2003148,2003161,0
2003148,2003163,0
2003148,2003164,0
2003148,2003165,0
2003148,2003166,0
2003148,2003167,0
2003148,2003168,0
2003148,2003169,0
2003148,2003170,0
2003148,2003171,0
2003148,2004129,0
2003148,2004130,0
2003148,2004131,0
2003148,2004132,0
2003148,2004133,0
2003148,2004134,0
2003148,2004135,0
2003148,2004136,0
2003148,2004137,0
2003148,2004138,0
2003148,2004139,0
2003148,2004140,0
2003148,2004141,0
2003148,2004142,0
2003148,2004143,0
2003148,2004144,0
2003148,2004145,0
2003148,2004146,0
2003148,2004147,0
2003148,2004148,0
2003148,2004149,0
2003148,2004150,0
2003148,2004151,0
2003148,2004152,0
2003148,2004153,0
2003148,2004154,0
2003148,2004155,0
2003148,2004156,21
2003148,2004157,0
2003148,2004158,0
2003148,2004159,23
2003148,2004160,0
2003148,2004161,0
2003148,2004162,0
2003148,2004163,0
2003148,2004164,0
2003148,2004165,0
2003148,2004166,0
2003148,2004167,0
2003148,2004168,0
2003148,2004169,0
2003148,2004170,0
2003148,2004171,0
2003148,2004172,0
2003148,2004173,0
2003148,2004174,0
2003148,2004175,0
2003148,2004176,0
2003148,2004177,0
2003148,2004178,0
2003148,2004179,0
2003148,2004180,0
2003148,2004181,0
2003148,2004182,0
2003148,2004183,0
2003148,2004184,0
2003148,2004185,0
2003148,2004186,0
2003148,2004187,0
2003148,2004188,0
2003148,2004189,314
2003148,2004190,8
2003148,2004191,0
2003148,2004192,0
2003148,2004193,0
2003148,2004194,0
2003148,2004195,0
2003148,2004196,0
2003148,2004197,0
2003148,2004198,0
2003148,2004199,0
2003148,2004200,0
2003148,2004201,0
2003148,2004202,0
2003148,2004203,0
2003148,2004204,0
2003148,2004205,0
2003148,2004206,0
2003148,2004207,0
2003148,2004208,0
2003148,2004209,0
2003148,2004210,0
2003148,2004211,0
2003148,2004212,0
2003148,2004213,0
2003148,2004214,0
2003148,2004215,0
2003148,2004216,0
2003148,2004217,0
2003148,2004218,0
2003148,2004219,0
2003148,2004220,0
2003148,2004221,0
2003148,2004222,0
2003148,2004223,0
2003148,2004224,0
2003148,2004225,0
2003148,2004226,0
2003148,2004227,0
2003148,2004228,0
2003148,2004229,0
2003148,2004230,0
2003148,2004231,0
2003148,2004232,0
2003148,2004233,0
2003148,2004234,0
2003148,2004235,0
2003148,2006840,0
2003149,2003122,197
2003149,2003123,84
2003149,2003124,0
2003149,2003125,17
2003149,2003126,595
2003149,2003127,28
2003149,2003128,88
2003149,2003129,198
2003149,2003130,15
2003149,2003131,147
2003149,2003132,116
2003149,2003133,31
2003149,2003134,133
2003149,2003135,295
2003149,2003136,171
2003149,2003137,164
2003149,2003138,107
2003149,2003139,0
2003149,2003140,200
2003149,2003141,94
2003149,2003142,295
2003149,2003143,0
2003149,2003144,403
2003149,2003145,314
2003149,2003146,113
2003149,2003147,383
2003149,2003148,2339
2003149,2003149,631
2003149,2003150,791
2003149,2003151,86
2003149,2003152,510
2003149,2003153,99
2003149,2003154,0
2003149,2003155,0
2003149,2003156,0
2003149,2003157,0
2003149,2003158,0
2003149,2003159,0
2003149,2003161,0
2003149,2003163,0
2003149,2003164,0
2003149,2003165,0
2003149,2003166,0
2003149,2003167,0
2003149,2003168,0
2003149,2003169,0
2003149,2003170,0
2003149,2003171,0
2003149,2004129,0
2003149,2004130,0
2003149,2004131,0
2003149,2004132,0
2003149,2004133,0
2003149,2004134,0
2003149,2004135,0
2003149,2004136,0
2003149,2004137,0
2003149,2004138,0
2003149,2004139,0
2003149,2004140,0
2003149,2004141,0
2003149,2004142,0
2003149,2004143,0
2003149,2004144,0
2003149,2004145,0
2003149,2004146,0
2003149,2004147,0
2003149,2004148,0
2003149,2004149,0
2003149,2004150,0
2003149,2004151,0
2003149,2004152,0
2003149,2004153,0
2003149,2004154,0
2003149,2004155,0
2003149,2004156,42
2003149,2004157,0
2003149,2004158,0
2003149,2004159,45
2003149,2004160,0
2003149,2004161,0
2003149,2004162,0
2003149,2004163,0
2003149,2004164,0
2003149,2004165,0
2003149,2004166,0
2003149,2004167,0
2003149,2004168,0
2003149,2004169,0
2003149,2004170,0
2003149,2004171,0
2003149,2004172,0
2003149,2004173,0
2003149,2004174,0
2003149,2004175,0
2003149,2004176,0
2003149,2004177,0
2003149,2004178,0
2003149,2004179,0
2003149,2004180,0
2003149,2004181,0
2003149,2004182,0
2003149,2004183,0
2003149,2004184,0
2003149,2004185,0
2003149,2004186,0
2003149,2004187,0
2003149,2004188,0
2003149,2004189,554
2003149,2004190,10
2003149,2004191,36
2003149,2004192,0
2003149,2004193,0
2003149,2004194,0
2003149,2004195,0
2003149,2004196,45
2003149,2004197,0
2003149,2004198,0
2003149,2004199,0
2003149,2004200,0
2003149,2004201,0
2003149,2004202,0
2003149,2004203,0
2003149,2004204,0
2003149,2004205,0
2003149,2004206,0
2003149,2004207,0
2003149,2004208,0
2003149,2004209,0
2003149,2004210,0
2003149,2004211,0
2003149,2004212,0
2003149,2004213,0
2003149,2004214,0
2003149,2004215,0
2003149,2004216,0
2003149,2004217,0
2003149,2004218,0
2003149,2004219,0
2003149,2004220,0
2003149,2004221,0
2003149,2004222,0
2003149,2004223,0
2003149,2004224,0
2003149,2004225,0
2003149,2004226,0
2003149,2004227,0
2003149,2004228,0
2003149,2004229,0
2003149,2004230,0
2003149,2004231,0
2003149,2004232,0
2003149,2004233,0
2003149,2004234,0
2003149,2004235,0
2003149,2006840,0
2003150,2003122,254
2003150,2003123,109
2003150,2003124,0
2003150,2003125,74
2003150,2003126,760
2003150,2003127,81
2003150,2003128,115
2003150,2003129,261
2003150,2003130,34
2003150,2003131,123
2003150,2003132,156
2003150,2003133,20
2003150,2003134,182
2003150,2003135,394
2003150,2003136,152
2003150,2003137,190
2003150,2003138,146
2003150,2003139,0
2003150,2003140,167
2003150,2003141,127
2003150,2003142,231
2003150,2003143,0
2003150,2003144,468
2003150,2003145,435
2003150,2003146,131
2003150,2003147,699
2003150,2003148,2858
2003150,2003149,540
2003150,2003150,1375
2003150,2003151,71
2003150,2003152,392
2003150,2003153,84
2003150,2003154,0
2003150,2003155,0
2003150,2003156,0
2003150,2003157,0
2003150,2003158,0
2003150,2003159,0
2003150,2003161,0
2003150,2003163,0
2003150,2003164,0
2003150,2003165,0
2003150,2003166,0
2003150,2003167,0
2003150,2003168,0
2003150,2003169,0
2003150,2003170,0
2003150,2003171,0
2003150,2004129,0
2003150,2004130,0
2003150,2004131,0
2003150,2004132,0
2003150,2004133,0
2003150,2004134,0
2003150,2004135,0
2003150,2004136,0
2003150,2004137,0
2003150,2004138,0
2003150,2004139,0
2003150,2004140,0
2003150,2004141,0
2003150,2004142,0
2003150,2004143,0
2003150,2004144,0
2003150,2004145,0
2003150,2004146,0
2003150,2004147,0
2003150,2004148,0
2003150,2004149,0
2003150,2004150,0
2003150,2004151,0
2003150,2004152,0
2003150,2004153,0
2003150,2004154,0
2003150,2004155,0
2003150,2004156,39
2003150,2004157,0
2003150,2004158,0
2003150,2004159,43
2003150,2004160,0
2003150,2004161,0
2003150,2004162,0
2003150,2004163,0
2003150,2004164,0
2003150,2004165,0
2003150,2004166,0
2003150,2004167,0
2003150,2004168,0
2003150,2004169,0
2003150,2004170,0
2003150,2004171,0
2003150,2004172,0
2003150,2004173,0
2003150,2004174,0
2003150,2004175,0
2003150,2004176,0
2003150,2004177,0
2003150,2004178,0
2003150,2004179,0
2003150,2004180,0
2003150,2004181,0
2003150,2004182,0
2003150,2004183,0
2003150,2004184,0
2003150,2004185,0
2003150,2004186,0
2003150,2004187,0
2003150,2004188,0
2003150,2004189,483
2003150,2004190,0
2003150,2004191,0
2003150,2004192,0
2003150,2004193,0
2003150,2004194,0
2003150,2004195,0
2003150,2004196,0
2003150,2004197,0
2003150,2004198,0
2003150,2004199,0
2003150,2004200,0
2003150,2004201,0
2003150,2004202,0
2003150,2004203,0
2003150,2004204,0
2003150,2004205,0
2003150,2004206,0
2003150,2004207,0
2003150,2004208,0
2003150,2004209,0
2003150,2004210,0
2003150,2004211,0
2003150,2004212,0
2003150,2004213,0
2003150,2004214,0
2003150,2004215,0
2003150,2004216,0
2003150,2004217,0
2003150,2004218,0
2003150,2004219,0
2003150,2004220,0
2003150,2004221,0
2003150,2004222,0
2003150,2004223,0
2003150,2004224,0
2003150,2004225,0
2003150,2004226,0
2003150,2004227,0
2003150,2004228,0
2003150,2004229,0
2003150,2004230,0
2003150,2004231,0
2003150,2004232,0
2003150,2004233,12
2003150,2004234,0
2003150,2004235,0
2003150,2006840,0
2003151,2003122,168
2003151,2003123,70
2003151,2003124,0
2003151,2003125,0
2003151,2003126,542
2003151,2003127,0
2003151,2003128,74
2003151,2003129,160
2003151,2003130,0
2003151,2003131,119
2003151,2003132,90
2003151,2003133,0
2003151,2003134,99
2003151,2003135,232
2003151,2003136,150
2003151,2003137,128
2003151,2003138,82
2003151,2003139,0
2003151,2003140,162
2003151,2003141,73
2003151,2003142,221
2003151,2003143,0
2003151,2003144,288
2003151,2003145,230
2003151,2003146,83
2003151,2003147,298
2003151,2003148,1570
2003151,2003149,464
2003151,2003150,571
2003151,2003151,164
2003151,2003152,555
2003151,2003153,146
2003151,2003154,0
2003151,2003155,0
2003151,2003156,0
2003151,2003157,0
2003151,2003158,0
2003151,2003159,0
2003151,2003161,0
2003151,2003163,0
2003151,2003164,0
2003151,2003165,0
2003151,2003166,0
2003151,2003167,0
2003151,2003168,0
2003151,2003169,0
2003151,2003170,0
2003151,2003171,0
2003151,2004129,0
2003151,2004130,0
2003151,2004131,0
2003151,2004132,0
2003151,2004133,0
2003151,2004134,0
2003151,2004135,0
2003151,2004136,0
2003151,2004137,0
2003151,2004138,0
2003151,2004139,0
2003151,2004140,0
2003151,2004141,0
2003151,2004142,0
2003151,2004143,0
2003151,2004144,0
2003151,2004145,0
2003151,2004146,0
2003151,2004147,0
2003151,2004148,0
2003151,2004149,0
2003151,2004150,0
2003151,2004151,0
2003151,2004152,0
2003151,2004153,0
2003151,2004154,0
2003151,2004155,0
2003151,2004156,52
2003151,2004157,0
2003151,2004158,0
2003151,2004159,57
2003151,2004160,0
2003151,2004161,0
2003151,2004162,0
2003151,2004163,0
2003151,2004164,0
2003151,2004165,0
2003151,2004166,0
2003151,2004167,0
2003151,2004168,0
2003151,2004169,0
2003151,2004170,0
2003151,2004171,0
