,URN,zonei,east,north,MSOA
11205,137610,11205,415255,190523,E02003219
11206,123079,11206,451218,190482,E02005967
11207,133364,11207,524942,190464,E02000051
11208,109267,11208,364549,190455,E02003090
11209,131682,11209,544180,190430,E02000760
11210,102806,11210,542650,190425,E02000758
11211,109181,11211,369255,190425,E02003092
11212,110398,11212,492346,190415,E02003688
11213,102197,11213,519231,190411,E02000442
11214,102146,11214,530647,190404,E02000403
11215,102847,11215,544642,190403,E02000756
11216,123228,11216,453385,190399,E02005966
11217,110291,11217,494210,190394,E02003688
11218,133707,11218,534039,190372,E02000408
11219,102209,11219,519215,190371,E02000442
11220,144086,11220,569531,190363,E02004433
11221,141052,11221,582366,190359,E02004571
11222,102131,11222,532942,190328,E02000409
11223,146246,11223,516391,190312,E02000445
11224,141364,11224,439997,190309,E02005988
11225,102294,11225,549433,190308,E02000474
11226,102295,11226,549433,190308,E02000474
11227,102189,11227,515938,190307,E02000445
11228,102097,11228,527923,190269,E02000413
11229,109040,11229,364818,190211,E02003090
11230,138588,11230,531474,190204,E02000406
11231,110461,11231,479605,190192,E02003702
11232,109049,11232,364769,190182,E02003090
11233,130358,11233,530642,190171,E02000412
11234,147032,11234,451961,190170,E02005967
11235,133932,11235,540779,190138,E02000759
11236,140301,11236,424673,190137,E02006886
11237,102811,11237,544165,190115,E02000760
11238,133931,11238,540973,190096,E02000759
11239,136808,11239,528088,190096,E02000410
11240,103061,11240,536923,190087,E02000906
11241,136413,11241,536262,190062,E02000908
11242,110274,11242,489263,190053,E02003713
11243,110283,11243,489263,190053,E02003713
11244,131731,11244,533636,190050,E02000407
11245,135086,11245,525517,190047,E02000051
11246,135226,11246,526982,190033,E02000050
11247,102142,11247,528328,190003,E02000410
11248,143126,11248,572151,189999,E02004435
11249,101335,11249,525580,189989,E02000051
11250,102299,11250,550658,189989,E02000472
11251,102300,11251,550658,189989,E02000472
11252,109126,11252,363957,189969,E02003091
11253,145650,11253,460177,189969,E02005969
11254,102207,11254,513787,189949,E02000447
11255,140688,11255,450757,189932,E02005992
11256,139016,11256,538380,189924,E02000907
11257,146750,11257,516813,189875,E02006882
11258,110477,11258,499436,189866,E02003687
11259,102078,11259,532117,189860,E02000415
11260,102079,11260,532117,189860,E02000415
11261,102383,11261,510753,189845,E02000497
11262,146142,11262,573850,189845,E02004434
11263,102269,11263,554997,189759,E02000473
11264,135193,11264,538094,189757,E02000907
11265,133938,11265,543057,189755,E02006925
11266,133939,11266,543057,189755,E02006925
11267,142489,11267,544748,189739,E02000756
11268,102193,11268,518049,189732,E02000449
11269,102212,11269,518049,189732,E02000449
11270,103054,11270,536934,189703,E02000906
11271,131871,11271,528962,189695,E02000417
11272,145349,11272,581658,189691,E02004571
11273,102270,11273,553907,189675,E02000473
11274,102271,11274,553907,189675,E02000473
11275,145812,11275,568995,189674,E02004433
11276,145649,11276,459869,189664,E02005969
11277,115716,11277,377045,189663,E02004665
11278,139240,11278,533870,189638,E02000408
11279,138404,11279,573884,189637,E02004436
11280,143206,11280,571368,189630,E02004438
11281,114912,11281,568140,189629,E02004433
11282,102084,11282,530186,189628,E02000416
11283,102085,11283,530186,189628,E02000416
11284,101309,11284,524324,189626,E02000051
11285,101317,11285,526979,189621,E02000052
11286,101224,11286,548069,189608,E02000002
11287,102335,11287,551046,189566,E02000472
11288,139770,11288,452627,189554,E02005971
11289,133365,11289,520792,189548,E02000094
11290,101311,11290,522591,189509,E02000054
11291,146150,11291,412200,189500,E02006847
11292,138258,11292,537674,189499,E02000907
11293,102308,11293,552099,189498,E02000475
11294,101262,11294,525598,189486,E02000058
11295,101263,11295,525598,189486,E02000058
11296,102328,11296,551124,189480,E02000472
11297,102224,11297,518119,189466,E02000449
11298,102124,11298,533991,189460,E02000421
11299,140652,11299,451067,189453,E02005972
11300,140420,11300,412976,189447,E02006848
11301,102833,11301,544155,189394,E02000767
11302,135797,11302,411823,189369,E02006847
11303,102832,11303,540315,189359,E02000764
11304,134134,11304,413691,189354,E02006848
11305,138447,11305,532605,189353,E02000409
11306,123170,11306,430279,189349,E02006886
11307,110299,11307,490003,189347,E02003713
11308,101511,11308,519786,189328,E02000093
11309,101512,11309,519786,189328,E02000093
11310,143948,11310,592979,189324,E02004572
11311,102216,11311,511769,189316,E02000448
11312,102839,11312,541049,189312,E02000768
11313,102098,11313,528127,189297,E02000413
11314,123062,11314,448829,189282,E02005992
11315,103079,11315,536127,189272,E02000908
11316,101269,11316,521535,189221,E02000053
11317,134861,11317,583615,189193,E02003279
11318,102127,11318,534658,189183,E02000411
11319,102186,11319,515062,189176,E02000445
11320,142558,11320,518540,189173,E02000449
11321,103088,11321,536095,189171,E02000908
11322,141182,11322,576656,189164,E02004475
11323,102139,11323,530676,189139,E02000416
11324,102152,11324,531938,189139,E02000423
11325,134681,11325,531344,189139,E02000419
11326,102211,11326,516269,189135,E02006882
11327,101259,11327,523677,189134,E02000057
11328,102136,11328,528330,189117,E02000413
11329,114914,11329,570457,189113,E02004440
11330,144688,11330,452172,189096,E02005971
11331,101337,11331,522624,189086,E02000055
11332,139762,11332,460472,189083,E02005969
11333,144238,11333,538460,189080,E02000909
11334,102321,11334,554864,189070,E02000473
11335,102115,11335,532173,189052,E02000423
11336,123133,11336,461707,189029,E02005968
11337,146178,11337,513011,189029,E02000451
11338,137246,11338,577961,188995,E02004474
11339,146073,11339,414483,188988,E02006849
11340,102091,11340,533919,188987,E02000421
11341,103077,11341,536596,188984,E02000911
11342,145495,11342,491404,188982,E02003714
11343,114789,11343,584686,188955,E02003279
11344,141625,11344,576706,188949,E02004475
11345,103070,11345,538297,188936,E02000909
11346,137303,11346,523787,188927,E02000057
11347,127046,11347,542260,188915,E02006925
11348,102842,11348,543825,188898,E02000765
11349,131426,11349,550728,188893,E02000474
11350,140293,11350,423929,188891,E02006886
11351,101281,11351,524978,188877,E02000058
11352,101282,11352,524978,188877,E02000058
11353,143128,11353,568415,188869,E02004439
11354,114999,11354,574468,188862,E02004441
11355,134680,11355,532327,188862,E02000422
11356,132253,11356,532970,188826,E02000422
11357,139295,11357,510137,188820,E02000497
11358,102106,11358,530372,188815,E02000424
11359,102107,11359,530372,188815,E02000424
11360,133934,11360,543557,188805,E02000765
11361,144351,11361,568960,188789,E02004440
11362,102303,11362,552912,188781,E02000477
11363,102304,11363,552912,188781,E02000477
11364,102835,11364,547031,188780,E02000769
11365,146944,11365,571584,188756,E02004438
11366,143125,11366,573767,188755,E02004436
11367,103078,11367,535896,188751,E02000908
11368,139169,11368,532749,188730,E02000422
11369,131378,11369,412878,188716,E02006848
11370,102820,11370,545540,188715,E02000763
11371,142904,11371,515670,188704,E02000452
11372,138604,11372,572687,188664,E02004445
11373,140473,11373,445631,188659,E02005992
11374,146138,11374,572626,188641,E02004442
11375,102129,11375,534027,188633,E02000425
11376,137220,11376,578455,188610,E02004476
11377,139917,11377,572949,188608,E02004445
11378,141626,11378,579114,188604,E02004474
11379,114921,11379,562591,188603,E02004472
11380,143205,11380,567397,188603,E02004437
11381,102845,11381,547407,188602,E02000769
11382,102841,11382,540388,188596,E02000764
11383,101503,11383,519977,188577,E02000095
11384,115156,11384,569590,188570,E02004440
11385,115160,11385,569590,188570,E02004440
11386,101528,11386,520811,188560,E02000094
11387,130998,11387,523711,188555,E02000057
11388,101219,11388,548573,188552,E02000003
11389,102110,11389,531662,188552,E02000419
11390,102130,11390,530869,188546,E02000424
11391,102111,11391,531649,188545,E02000419
11392,101502,11392,518026,188544,E02000095
11393,139817,11393,521470,188530,E02000059
11394,102145,11394,532704,188523,E02000422
11395,102147,11395,532704,188523,E02000422
11396,134860,11396,584819,188495,E02003280
11397,109023,11397,372667,188486,E02003092
11398,147250,11398,413944,188476,E02006849
11399,102222,11399,515100,188475,E02000452
11400,102375,11400,510186,188456,E02000497
11401,103072,11401,536606,188446,E02000911
11402,110314,11402,484409,188436,E02003715
11403,101543,11403,520098,188410,E02000095
11404,103053,11404,536981,188402,E02000912
11405,102812,11405,544596,188392,E02000767
11406,123224,11406,446064,188391,E02005992
11407,123072,11407,439159,188377,E02005991
11408,135812,11408,550109,188376,E02000480
11409,134151,11409,412325,188333,E02006847
11410,140237,11410,440836,188332,E02005991
11411,123168,11411,452573,188324,E02005972
11412,102092,11412,527936,188318,E02000426
11413,144547,11413,455964,188285,E02005972
11414,139679,11414,503664,188252,E02003690
11415,102144,11415,533578,188225,E02000425
11416,138690,11416,538623,188214,E02000913
11417,143452,11417,571671,188204,E02004443
11418,126295,11418,413208,188194,E02003215
11419,121792,11419,534184,188188,E02000345
11420,143453,11420,575222,188188,E02004434
11421,131057,11421,536237,188187,E02000912
11422,102276,11422,552372,188182,E02000479
11423,102120,11423,532741,188181,E02000428
11424,110466,11424,487494,188178,E02003715
11425,132766,11425,557104,188172,E02000481
11426,142885,11426,550979,188164,E02000480
11427,101549,11427,519138,188145,E02000098
11428,144349,11428,573429,188144,E02004441
11429,147337,11429,540060,188136,E02000764
11430,102204,11430,511772,188117,E02000454
11431,140405,11431,537162,188106,E02000910
11432,102199,11432,513061,188104,E02000451
11433,102223,11433,514092,188075,E02000456
11434,110326,11434,489054,188075,E02003715
11435,102413,11435,508115,188074,E02000498
11436,102148,11436,530431,188047,E02000430
11437,138619,11437,416681,188040,E02003216
11438,145044,11438,546200,188029,E02000772
11439,115268,11439,570862,188022,E02004443
11440,101203,11440,548410,188015,E02000003
11441,140672,11441,586785,188006,E02003280
11442,102151,11442,530347,187996,E02000430
11443,101501,11443,517772,187995,E02000096
11444,145995,11444,577699,187995,E02004475
11445,114841,11445,583343,187993,E02003281
11446,144239,11446,536614,187993,E02000912
11447,102400,11447,508248,187992,E02000498
11448,102121,11448,529869,187979,E02000429
11449,101500,11449,517838,187953,E02000096
11450,102132,11450,531031,187951,E02000432
11451,143494,11451,419403,187948,E02003219
11452,139753,11452,393012,187946,E02006645
11453,103074,11453,538916,187934,E02000915
11454,138005,11454,415057,187929,E02003214
11455,137108,11455,569574,187928,E02004443
11456,102309,11456,553371,187923,E02000477
11457,139633,11457,522584,187917,E02000062
11458,143203,11458,572424,187904,E02004442
11459,101531,11459,520390,187901,E02000097
11460,137774,11460,500522,187890,E02003689
11461,141459,11461,437867,187878,E02006886
11462,136934,11462,545304,187848,E02000770
11463,137247,11463,576830,187840,E02004475
11464,102800,11464,545380,187830,E02000774
11465,102313,11465,553323,187827,E02000477
11466,137395,11466,577629,187818,E02004475
11467,137631,11467,577629,187818,E02004475
11468,100248,11468,532393,187810,E02000346
11469,141273,11469,413409,187783,E02003215
11470,131625,11470,542630,187782,E02006924
11471,102840,11471,546558,187778,E02000772
11472,100432,11472,530090,187755,E02000554
11473,142539,11473,416875,187747,E02003216
11474,137226,11474,566967,187721,E02004444
11475,145730,11475,533834,187715,E02000345
11476,102417,11476,508573,187712,E02000498
11477,102135,11477,528221,187707,E02000426
11478,137030,11478,580671,187705,E02004477
11479,101341,11479,524350,187703,E02000060
11480,126251,11480,414359,187694,E02003215
11481,145610,11481,533621,187688,E02000345
11482,102409,11482,509964,187686,E02000500
11483,102836,11483,547180,187680,E02000769
11484,110469,11484,490610,187634,E02003714
11485,114720,11485,586647,187628,E02003282
11486,102230,11486,515057,187620,E02000455
11487,126210,11487,416095,187618,E02003216
11488,109158,11488,363330,187567,E02003093
11489,140495,11489,529459,187564,E02000555
11490,139724,11490,536802,187550,E02000916
11491,143337,11491,584584,187517,E02003283
11492,126350,11492,409198,187488,E02006646
11493,134022,11493,567772,187477,E02004444
11494,146664,11494,512051,187476,E02000454
11495,100251,11495,533018,187474,E02000347
11496,143978,11496,594262,187455,E02004572
11497,100257,11497,533510,187449,E02000347
11498,140255,11498,439928,187445,E02005992
11499,102393,11499,511440,187433,E02000499
11500,102394,11500,511440,187433,E02000499
11501,109170,11501,360139,187429,E02003093
11502,143127,11502,572640,187402,E02004445
11503,131617,11503,524174,187396,E02000060
11504,131013,11504,542552,187390,E02006924
11505,102329,11505,552326,187377,E02000484
11506,146850,11506,417488,187374,E02003220
11507,100244,11507,534111,187372,E02000348
11508,103086,11508,537581,187369,E02000914
11509,140295,11509,544933,187367,E02000770
11510,110433,11510,484779,187360,E02003717
11511,123151,11511,435894,187350,E02006886
11512,126424,11512,393502,187305,E02006645
11513,131096,11513,531286,187275,E02000432
11514,144694,11514,589256,187245,E02003284
11515,102280,11515,554073,187242,E02000483
11516,139406,11516,554073,187242,E02000483
11517,138306,11517,414003,187228,E02003217
11518,102202,11518,513848,187215,E02000457
11519,101510,11519,517958,187213,E02000099
11520,137027,11520,581421,187181,E02004477
11521,103075,11521,539334,187180,E02000918
11522,100256,11522,534968,187170,E02006918
11523,100441,11523,528892,187162,E02000557
11524,101212,11524,550976,187161,E02000004
11525,139723,11525,537412,187139,E02000920
11526,131523,11526,485432,187121,E02003718
11527,131847,11527,544066,187093,E02000776
11528,102807,11528,546708,187076,E02006800
11529,138364,11529,537243,187075,E02000916
11530,140264,11530,413525,187063,E02003217
11531,142455,11531,546788,187049,E02006800
11532,103073,11532,538088,187043,E02000917
11533,145111,11533,552071,187040,E02000484
11534,145548,11534,581283,187027,E02004478
11535,138272,11535,524705,187020,E02000061
11536,100253,11536,534149,187016,E02000350
11537,110471,11537,484854,187007,E02003717
11538,100403,11538,530146,187006,E02000554
11539,102823,11539,541125,186994,E02000777
11540,142321,11540,411343,186989,E02006646
11541,143384,11541,539547,186984,E02000918
11542,110473,11542,484505,186980,E02003717
11543,109161,11543,377885,186975,E02003113
11544,103090,11544,537163,186973,E02000920
11545,100275,11545,533974,186970,E02000350
11546,100450,11546,530746,186961,E02000556
11547,101497,11547,517138,186959,E02000100
11548,102388,11548,510453,186919,E02000501
11549,102389,11549,510453,186919,E02000501
11550,101229,11550,547581,186917,E02006799
11551,137029,11551,577570,186908,E02004479
11552,102185,11552,514880,186903,E02000461
